uid,sid
316,62
316,63
316,924
316,68
316,1378
316,577
316,75
316,1789
316,839
316,372
316,448
316,989
316,1256
316,100
316,553
316,218
316,124
316,126
316,129
316,139
316,155
316,163
316,174
316,192
316,5157
316,4215
316,596
335,0
335,246
335,836
335,1370
335,232
335,3737
335,3
335,770
335,270
335,276
335,364
335,1171
335,568
335,1342
335,421
335,419
335,13
335,16
335,315
335,18
335,5158
335,1231
335,21
335,330
335,1357
335,721
335,1674
335,243
335,27
335,28
335,29
335,1429
335,348
335,349
335,5159
335,1376
335,543
335,53
335,56
335,58
335,61
335,1151
335,71
335,74
335,75
335,1379
335,1153
335,80
335,737
335,738
335,839
335,1386
335,1108
335,782
335,448
335,1110
335,974
335,783
335,373
335,452
335,1793
335,3887
335,97
335,477
335,98
335,99
335,100
335,104
335,742
335,787
335,789
335,112
335,118
335,1480
335,119
335,122
335,123
335,2568
335,586
335,124
335,792
335,139
335,1122
335,144
335,1271
335,844
335,151
335,845
335,376
335,160
335,161
335,162
335,164
335,4091
335,165
335,377
335,455
335,3717
335,185
335,187
335,456
335,806
335,196
335,1184
335,463
335,2079
335,2572
335,382
335,3209
335,1413
335,383
335,1126
335,5160
335,859
335,2184
335,3169
335,1187
335,2027
335,384
335,2140
335,385
335,386
335,387
335,388
335,1933
335,1934
335,602
335,1936
335,389
335,2188
335,862
335,391
335,1432
335,392
335,2192
335,395
335,608
335,2193
335,397
335,2247
335,1528
335,1890
335,398
335,201
335,1135
335,399
335,400
335,614
335,1195
335,1902
335,1008
335,866
335,228
335,1434
335,403
335,404
335,4095
335,1946
335,1537
335,1764
335,409
335,5161
335,535
335,1677
335,1678
335,1951
335,1838
335,2261
335,1680
335,874
335,485
335,4616
335,1198
335,949
335,5162
335,5163
335,626
335,3608
335,877
335,1683
335,1959
335,632
335,2149
335,413
335,3790
335,636
335,1684
335,1553
335,1542
335,416
335,1202
335,5164
335,1558
335,951
335,2660
335,1544
335,2891
335,2699
335,1977
335,2576
335,4447
335,4078
335,1033
335,3619
335,5165
335,883
335,3025
335,649
335,650
335,3792
335,2580
335,1568
335,5166
335,5167
335,5168
335,1040
335,1989
335,4055
335,5169
335,952
335,1694
335,2946
335,5118
335,5070
335,1207
335,4898
335,2896
335,4178
335,3794
335,206
335,565
335,1572
335,3929
335,5170
335,2297
335,3703
335,1574
335,5026
335,4113
335,662
335,5171
335,5172
335,5173
335,666
335,5072
335,4849
335,2309
335,1436
335,208
335,888
335,3796
335,668
335,2008
335,3775
335,1773
335,2010
335,1576
335,2014
335,4467
335,2016
335,5174
335,2718
335,1705
335,4121
335,1577
335,1708
335,3780
335,2018
335,675
335,5175
335,5176
335,3804
335,678
335,892
335,4624
335,1043
335,5177
335,3562
335,3782
335,3809
335,2725
335,2022
335,2726
335,2904
335,2340
335,1842
335,5178
335,1046
335,1780
335,2965
335,2857
335,2966
335,5179
335,5180
335,2970
335,2858
335,494
335,5131
335,5181
335,2057
335,899
335,688
335,5182
335,2733
335,3819
335,2058
335,2861
335,1047
335,5183
335,1722
335,498
335,907
335,5184
335,695
335,4135
335,5185
335,2909
335,1729
335,5186
335,700
335,1049
335,2754
335,5187
335,3858
335,5188
335,5189
335,5190
23,139
23,1160
23,149
23,150
23,1273
23,844
23,376
23,4627
23,155
154,2201
154,6
154,275
154,284
154,237
154,919
154,1141
154,4204
154,15
154,16
154,316
154,1176
154,322
154,325
154,21
154,333
154,22
154,28
411,304
411,18
411,124
411,139
411,174
411,2555
411,386
411,387
411,392
411,393
411,397
411,5191
411,400
411,410
411,636
411,203
411,881
411,882
411,645
411,5192
411,3614
411,1572
411,886
411,661
411,208
411,566
411,210
411,5193
411,4224
411,3113
411,2174
411,684
411,496
411,213
115,276
115,315
115,1358
115,243
115,245
115,1147
115,964
115,778
115,57
115,73
115,783
115,754
115,763
115,802
115,1304
115,190
115,1926
115,815
115,4474
115,3583
115,3899
115,390
115,5194
115,5195
115,870
115,4444
115,2576
115,204
115,653
115,539
115,489
115,886
115,2008
115,1703
410,5078
410,304
410,57
410,1110
410,2618
410,194
410,382
410,384
410,426
410,608
410,397
410,4013
410,409
410,1202
410,1977
410,650
410,539
410,1572
410,1574
90,3
90,13
90,239
90,439
90,48
90,56
90,61
90,100
90,124
90,139
90,143
90,5196
90,5197
90,1402
90,163
90,595
90,387
90,601
90,828
90,389
90,397
90,1537
90,1680
90,485
90,632
90,636
90,1027
90,203
41,248
41,836
41,249
41,253
41,4
41,6
41,5198
41,1148
41,1173
41,1064
41,419
41,302
41,304
41,305
41,15
41,309
41,16
41,420
41,17
41,319
41,325
41,20
41,240
41,21
41,1067
41,331
41,2214
41,438
41,472
41,25
41,26
41,28
41,244
41,366
41,723
41,510
309,3
309,272
309,304
309,16
309,315
309,1351
309,244
309,29
309,368
309,48
309,53
309,474
309,59
309,578
309,74
309,2537
309,780
309,737
309,1251
309,475
309,1261
309,124
309,139
309,1272
309,150
309,155
309,754
309,163
309,171
309,378
309,460
309,1184
309,483
309,531
309,382
309,1760
309,383
309,386
309,388
309,426
309,826
309,602
309,605
309,393
309,394
309,608
309,397
309,614
309,615
309,1136
309,869
309,871
309,872
309,1537
309,620
309,1951
309,874
309,876
309,411
309,1682
309,632
309,414
309,950
309,487
396,3738
396,364
396,11
396,3011
396,1146
396,315
396,318
396,319
396,243
396,245
396,341
396,543
396,2030
396,70
396,71
396,2483
396,1153
396,5199
396,839
396,2678
396,373
396,3997
396,3998
396,5200
396,5201
396,5202
396,1857
396,1858
396,139
396,376
396,1277
396,2841
396,155
396,163
396,5203
396,1299
396,1927
396,3852
396,531
396,2183
396,5204
396,858
396,384
396,3175
396,393
396,1190
396,1191
396,608
396,5205
396,615
396,564
396,1027
396,1202
396,538
396,4288
396,1040
396,206
396,953
396,661
396,5206
396,2014
396,955
396,1211
396,1213
396,684
396,5207
177,5208
177,263
177,5209
177,269
177,2459
177,5210
177,5211
177,366
177,5212
177,4924
177,347
177,348
177,45
177,1605
177,1096
177,1363
177,579
341,524
341,5090
341,974
341,1389
341,130
341,1270
341,375
341,753
350,1371
350,270
350,317
350,21
350,439
350,987
350,1106
350,1758
350,5213
350,3669
350,5214
350,5215
350,5216
350,5217
350,5218
350,1277
350,155
350,5219
350,5220
350,997
350,3058
350,378
350,2885
350,5221
350,5222
350,1510
350,1511
350,5223
350,5224
350,5225
350,5226
350,5227
350,1512
350,855
471,508
471,2221
471,2131
471,515
471,3500
471,3268
471,1609
471,2031
471,1154
471,1659
471,1661
471,155
471,1624
471,554
471,5032
237,1594
237,16
237,32
237,1074
237,5228
237,5229
237,139
237,555
237,187
237,380
237,1803
237,5230
237,5096
237,201
237,1009
237,5231
237,3692
237,204
325,506
325,304
325,543
325,58
325,100
325,139
325,163
325,531
325,203
325,204
325,208
325,703
107,0
107,304
107,16
107,139
107,393
107,204
107,649
107,538
107,539
107,667
107,208
107,2008
107,1706
107,675
107,1043
107,2177
107,213
107,497
107,695
107,697
107,698
107,215
107,1733
107,1049
107,501
435,3
435,506
435,304
435,16
435,318
435,439
435,28
435,366
435,543
435,71
435,1379
435,446
435,200
435,373
435,96
435,100
435,586
435,125
435,139
435,376
435,163
435,174
435,850
435,1314
435,382
435,1413
435,1003
435,602
435,389
435,391
435,393
435,396
435,608
435,1129
435,864
435,401
435,870
435,1534
435,405
435,876
435,1198
435,2149
435,413
435,1435
435,416
435,1029
435,1426
435,2151
435,1032
435,649
435,1035
435,538
435,1570
435,539
435,662
435,667
435,208
435,491
435,673
435,891
435,2955
435,674
435,675
435,4224
435,678
435,1213
435,896
435,493
435,2023
435,689
435,213
435,4381
435,5232
435,1726
435,1729
435,1730
435,698
435,702
435,501
435,3828
435,913
435,2768
435,504
435,4790
435,3114
435,3568
485,12
485,239
485,16
485,22
485,508
485,721
485,244
485,367
485,35
485,48
485,1591
485,55
485,922
485,514
485,56
485,545
485,60
485,64
485,65
485,372
485,84
485,200
485,1792
485,452
485,553
485,2567
485,136
485,139
485,145
485,150
485,376
485,798
485,1283
485,159
485,163
485,756
485,165
485,2073
485,1628
485,1286
485,377
485,1503
485,760
485,455
485,763
485,764
485,806
485,1165
485,812
485,1412
485,1188
485,1002
485,388
485,822
485,601
485,828
485,1887
485,608
485,400
485,615
243,2
243,251
243,256
243,3708
243,4
243,364
243,506
243,239
243,1085
243,569
243,571
243,473
243,50
243,62
243,546
243,577
243,582
243,3118
243,475
243,200
243,583
243,1394
243,125
243,136
243,138
243,753
243,155
243,163
243,171
243,1671
243,1164
243,461
243,483
243,463
243,1310
243,386
243,5233
243,602
243,5234
243,1812
243,393
243,559
243,1129
243,1672
243,615
243,618
243,1536
243,3618
243,1673
243,1197
243,4272
243,5235
243,633
243,635
243,203
243,1029
243,4805
243,882
243,641
243,1204
243,645
243,1031
243,3614
243,5236
243,5237
394,436
394,1174
394,1082
394,315
394,22
394,1068
394,243
394,28
394,3116
394,473
394,772
394,2643
394,727
394,5238
394,572
394,1052
394,773
394,34
394,2063
394,1459
394,776
394,777
394,44
394,778
394,2220
394,779
394,544
394,53
394,56
394,517
394,61
394,62
394,1179
394,520
394,525
394,2808
394,780
394,5239
394,2474
394,3157
394,1106
394,424
394,784
394,3463
394,3158
394,100
394,106
394,785
394,742
394,788
394,109
394,1485
394,586
394,748
394,843
394,138
394,4089
394,139
394,1122
394,375
394,1400
394,796
394,797
394,5240
394,155
394,3294
394,979
95,836
95,275
95,364
95,304
95,1146
95,22
95,366
95,543
95,75
95,1248
95,139
95,1122
95,382
95,385
95,390
95,538
203,0
203,246
203,2
203,232
203,233
203,234
203,269
203,6
203,280
203,1173
203,287
203,13
203,1066
203,300
203,304
203,1175
203,307
203,16
203,315
203,318
203,241
203,21
203,331
203,471
203,2214
203,438
203,472
203,721
203,243
203,439
203,30
203,1149
203,31
203,344
203,32
203,510
203,348
203,349
203,1596
203,1606
203,61
203,579
203,737
203,738
203,839
198,3
198,4
198,1371
198,3260
198,6
198,275
198,421
198,13
198,506
198,239
198,302
198,18
198,318
198,319
198,721
198,28
198,30
198,3116
198,921
198,571
198,35
198,49
198,50
198,54
198,55
198,56
198,58
198,515
198,545
198,60
198,61
198,65
198,987
198,1609
198,75
198,3269
198,1058
198,737
198,839
198,475
198,1106
198,1386
198,1108
198,200
198,87
198,2611
198,452
198,112
198,119
198,123
198,124
198,843
198,139
198,2605
198,1270
198,143
198,3288
198,4929
198,149
198,3290
198,376
198,753
198,155
198,1283
198,163
198,527
198,590
198,2074
198,174
198,2845
198,187
198,3863
198,5241
198,483
198,1514
198,462
198,463
198,813
198,1801
198,1412
198,598
198,484
198,1187
198,386
198,532
198,820
198,387
198,1933
198,828
198,602
198,5242
198,390
198,1549
198,605
198,533
198,1811
198,5243
198,5244
198,3745
198,392
198,393
198,394
198,5245
198,938
198,1530
198,201
198,400
198,2928
198,2102
198,615
198,1008
198,5246
198,1828
198,1534
198,1675
198,618
198,1833
198,1537
198,1764
198,620
198,1196
198,410
198,5247
198,1834
198,3518
198,1677
198,1680
198,485
198,2147
198,2624
198,949
198,625
198,627
198,630
198,5248
198,631
198,1199
198,632
198,1026
198,879
198,5249
198,1027
198,537
198,203
198,4446
198,1542
198,416
198,1558
198,1560
198,882
198,2891
198,641
198,3519
198,1562
198,1564
198,642
198,1204
198,3482
198,2123
198,1567
198,647
198,204
198,5250
198,1035
198,538
198,1037
198,2051
198,1693
198,654
198,1770
198,206
198,2897
198,5251
198,4614
198,1573
198,3773
198,953
198,4111
198,4386
198,664
198,208
198,566
198,2055
198,567
198,2955
198,4777
198,3801
198,4325
198,1711
198,2960
198,4388
198,3049
198,213
198,1047
198,5252
198,691
198,5253
198,499
198,1729
198,1219
198,215
198,500
198,4390
198,501
198,4785
198,5254
198,708
198,5255
198,503
198,5256
22,0
22,4
22,6
22,421
22,239
22,304
22,306
22,16
22,315
22,5054
22,331
22,22
22,438
22,472
22,243
22,439
22,28
22,509
22,3417
22,57
22,474
22,63
22,370
22,68
22,578
22,987
22,549
22,550
22,70
22,2224
22,72
22,733
22,2588
22,1054
22,1241
22,3200
22,2483
22,1592
22,79
22,737
22,86
22,475
22,1108
22,200
22,449
22,585
22,2035
22,1155
22,2486
22,1593
22,1156
22,96
22,1793
22,97
22,102
22,1918
22,1919
22,3509
22,1394
22,2138
22,1483
22,121
22,218
22,791
22,748
22,129
22,588
22,842
22,132
22,1396
22,139
22,140
22,148
22,149
22,376
22,153
22,155
22,1282
22,3736
22,1795
22,158
22,754
22,3160
22,163
22,164
22,1634
22,174
22,1292
22,182
22,2828
22,1164
22,480
22,481
22,2500
22,3852
22,460
22,461
22,483
22,1310
22,1800
22,5257
22,4215
22,5258
22,382
22,5259
22,858
22,1331
22,484
22,1803
22,3171
22,384
22,3173
22,386
22,388
22,946
22,4162
22,4578
22,1189
22,390
22,1549
22,1811
22,393
22,1526
22,608
22,1527
22,612
22,201
22,2888
22,5260
22,613
22,1532
22,1195
22,5261
22,5262
22,2529
22,1020
22,1680
22,1197
22,1140
22,537
22,5020
22,1428
22,642
22,646
22,1984
22,2048
22,204
22,1206
22,1040
22,1694
22,206
22,660
22,4115
22,540
22,3796
22,2158
22,2009
22,2159
22,2014
22,2901
22,1211
22,3804
22,2169
22,1215
22,2965
22,5263
50,330
50,70
50,71
50,1241
50,452
50,1155
50,477
50,98
50,844
50,188
50,1184
50,1189
50,1813
50,865
50,3192
50,1136
50,403
50,1675
50,1946
50,1198
50,2691
50,2692
50,202
50,3227
50,1562
50,5264
50,883
50,205
50,2705
50,2289
50,1695
50,3701
50,4622
50,4150
50,489
50,1999
50,5265
50,4304
50,2006
50,2053
50,2008
50,2899
50,2718
50,1211
50,3250
50,5266
50,2633
50,1043
50,893
50,4813
50,897
50,687
50,4131
50,901
50,1716
50,5267
50,2737
50,906
50,1582
50,2059
50,2741
50,700
50,2752
50,2755
50,2758
50,5268
50,2762
50,5269
50,2768
262,516
262,522
262,3277
262,2489
262,2135
262,1671
262,190
262,3893
262,1514
262,1801
262,1810
262,4093
262,4554
262,615
262,5270
262,3222
262,536
262,1837
262,5271
262,1202
262,2124
262,5272
262,2941
262,204
262,660
262,675
262,5273
262,4780
262,1047
262,691
262,694
262,215
262,1735
262,2912
262,5274
262,5255
262,5275
262,916
262,716
262,959
262,3557
486,4
486,239
486,16
486,28
486,1072
486,1073
486,1465
486,76
486,2680
486,1794
486,746
486,3294
486,172
486,1503
486,1144
486,1201
486,4982
392,836
392,1339
392,364
392,417
392,239
392,302
392,305
392,1146
392,15
392,318
392,322
392,21
392,243
392,26
392,245
228,0
228,465
228,256
228,275
228,364
228,304
228,15
228,16
228,420
228,20
228,22
228,439
228,337
228,30
228,347
228,571
228,543
228,731
228,53
228,54
228,56
228,57
228,58
228,474
228,61
228,70
228,71
228,75
228,944
228,737
228,839
228,371
228,86
228,475
228,449
228,1155
228,100
228,112
228,139
228,376
228,1402
228,155
228,163
228,174
228,187
228,196
228,1186
228,531
228,382
228,1002
228,387
228,601
228,389
228,432
228,1526
228,395
228,865
228,3036
228,614
228,615
228,636
228,1435
228,1542
228,416
363,419
363,1149
363,3417
363,370
363,549
363,71
363,73
363,5276
363,3200
363,2809
363,1790
363,1469
363,1153
363,1381
363,4993
363,5277
363,1180
363,5278
363,2139
363,146
363,2491
363,1796
363,480
124,0
124,252
124,231
124,263
124,505
124,275
124,13
124,1141
124,304
124,16
124,420
124,20
124,21
124,22
124,472
124,26
124,28
124,30
124,367
124,353
124,473
124,964
124,542
124,572
124,1052
124,368
124,730
124,1459
124,967
124,361
124,2234
124,731
124,573
124,1238
124,55
124,1606
124,514
124,56
124,58
124,1438
124,60
124,61
124,63
124,546
124,1179
124,547
124,519
124,924
124,548
124,1462
124,520
124,971
124,521
124,550
124,972
124,524
124,1466
124,525
124,973
124,1609
124,75
124,2225
124,1788
124,526
124,1468
124,1241
124,579
124,581
124,1153
124,1074
124,944
124,1383
124,1384
124,372
124,1105
124,1252
124,1253
124,424
124,200
124,1472
124,2612
124,3147
124,1851
124,989
124,94
124,1852
124,2590
124,585
124,3879
124,1659
124,100
124,3465
124,2591
124,1261
124,3283
124,1264
124,791
124,748
124,2024
124,1116
124,5279
124,3502
124,375
124,2646
124,152
124,753
124,1497
124,3503
124,1624
124,3755
124,979
124,3625
124,1796
124,5280
124,1862
124,5281
124,980
124,377
124,5282
124,4651
124,1304
374,3
374,6
374,275
374,1148
374,284
374,11
374,298
374,302
374,304
374,305
374,307
374,1146
374,319
374,322
374,243
374,28
374,245
131,239
131,5283
131,550
131,5284
131,138
131,4089
131,1268
131,139
131,140
131,2645
131,2821
131,1269
131,1160
131,5285
496,518
496,2481
496,1790
496,1247
496,2567
496,140
496,752
496,154
496,849
479,2
479,6
479,13
479,304
479,16
479,316
479,319
479,20
479,21
479,22
479,26
479,28
479,473
479,572
479,1052
479,966
479,4045
479,967
479,3023
479,53
479,369
479,2479
479,1606
479,58
479,516
479,61
479,62
479,63
479,64
479,546
479,65
479,1179
479,1240
479,68
479,971
479,2030
479,972
479,551
479,71
479,1466
479,72
479,973
479,75
479,1788
479,2032
479,1153
479,944
479,371
479,1389
479,3202
479,1614
479,94
479,2034
479,585
479,96
479,1659
479,1256
479,100
479,108
479,4636
479,1258
479,553
479,2591
479,1483
479,218
479,1489
479,129
479,1399
479,137
479,144
479,797
479,159
479,160
479,162
479,5147
479,165
479,757
479,1633
479,5286
479,2495
479,199
348,2
348,251
348,253
348,465
348,256
348,3
348,4
348,1371
348,6
348,505
348,1342
348,13
348,506
348,239
348,302
348,304
348,305
348,306
348,311
348,16
348,21
348,331
348,508
348,439
348,26
348,28
348,30
348,510
348,571
348,3117
348,473
348,543
348,731
348,49
348,50
348,51
348,54
348,55
348,1606
348,514
348,56
348,58
348,515
348,474
348,545
348,59
348,61
348,62
348,63
348,546
348,65
348,1179
348,578
348,926
348,75
348,1430
348,2809
348,579
348,1099
348,581
348,1154
348,737
348,839
348,84
348,86
348,475
348,1386
348,1108
348,200
348,448
348,583
348,87
348,449
348,2611
348,1389
348,988
348,452
348,585
348,990
348,100
348,2487
348,1480
348,2568
348,124
348,2071
348,138
348,139
348,2072
348,2605
348,143
348,375
348,149
348,151
348,4642
348,376
348,1497
348,154
348,155
348,158
348,589
348,163
348,590
348,1290
348,1291
348,2497
348,591
348,455
348,765
348,1164
348,1798
348,187
348,191
348,192
348,196
348,3878
348,1514
348,462
348,463
348,810
348,813
348,1310
348,1311
348,2079
348,464
348,531
348,936
348,595
348,596
348,382
348,1125
348,1188
348,2027
348,1002
348,1415
348,386
348,532
348,387
348,426
348,828
348,602
348,389
348,1421
348,604
348,1809
348,1423
348,1549
348,605
348,3745
348,1433
348,392
348,1812
348,559
348,5287
348,607
348,395
348,396
348,608
348,1527
348,1005
348,397
348,5288
348,3370
348,1132
348,5289
348,201
348,864
348,1894
348,2142
348,1135
348,399
348,400
348,1824
348,615
348,2929
348,1008
348,1013
348,869
348,943
348,1434
348,872
348,5290
348,405
348,5291
348,1833
348,407
348,619
348,409
348,3766
348,3110
348,1020
348,1680
348,874
348,5292
348,485
348,564
348,2147
348,411
348,1023
348,3006
348,5163
348,627
348,628
348,630
348,1683
348,632
348,633
348,635
348,2149
348,2694
348,413
348,636
348,4515
348,203
348,1542
348,416
348,4102
348,951
348,2151
348,1768
348,1428
348,641
348,1032
32,304
32,16
32,22
32,200
32,586
32,376
32,163
32,174
32,483
32,1186
32,531
32,382
32,384
32,385
32,387
32,388
32,601
32,391
32,392
32,606
32,608
32,400
32,615
32,870
32,632
32,649
32,538
32,539
32,208
32,1703
32,1213
32,497
32,214
32,698
32,501
98,13
98,28
98,56
98,139
98,163
98,531
98,870
98,877
98,203
98,416
98,1545
98,204
98,649
98,538
98,206
98,565
98,886
98,207
98,1575
98,1436
98,208
98,1773
98,2010
98,1702
98,673
98,891
98,675
98,677
98,541
98,892
98,1711
98,1213
98,2170
98,896
98,684
98,2177
98,495
98,691
98,497
98,500
98,501
118,1080
118,10
118,771
118,239
118,303
118,16
118,245
118,448
118,783
118,1920
118,3164
118,811
118,2599
118,1195
118,1575
118,2008
118,2726
118,4153
118,2763
242,0
242,836
242,253
242,3
242,770
242,261
242,6
242,275
242,276
242,277
242,1148
242,364
242,1171
242,417
242,418
242,2837
242,1063
242,3739
242,1342
242,1173
242,284
242,1225
242,286
242,287
242,290
242,1345
242,291
242,237
242,467
242,298
242,301
242,303
242,305
242,3743
242,307
242,15
242,309
242,16
242,315
242,318
242,319
242,1353
242,322
242,323
242,1231
242,325
242,20
242,240
242,328
242,21
242,330
242,331
242,472
242,1674
242,336
242,243
242,439
242,26
242,28
242,245
242,347
333,246
333,6
333,1148
333,13
333,302
333,304
333,307
333,316
333,319
333,323
333,20
333,25
333,336
333,243
333,439
333,32
333,1596
333,1375
333,48
333,53
333,56
333,58
333,474
333,61
333,70
333,71
333,75
333,579
333,581
333,736
333,1248
333,839
333,444
333,372
333,200
333,449
333,4915
333,477
333,105
333,125
333,4086
333,993
333,139
333,158
333,590
333,377
333,174
333,760
333,182
333,187
333,457
333,196
333,3878
333,811
333,857
333,384
333,1416
333,386
333,387
333,389
333,861
333,3523
333,392
333,2192
333,395
333,396
333,1191
333,397
333,400
333,870
333,618
333,2258
333,485
333,875
333,564
333,2265
333,1682
333,2148
333,1962
333,413
333,414
333,1554
333,1202
333,2660
333,1545
333,641
333,4621
333,4519
333,204
333,649
333,1035
333,1691
333,650
333,538
333,3534
333,4055
333,2153
333,4178
333,206
333,539
333,2297
333,661
333,1575
333,667
333,540
333,1436
333,3248
333,1576
333,4057
333,2318
333,4577
333,1707
333,3780
333,5293
333,675
333,541
333,892
333,5294
333,5295
333,1579
333,1044
333,2856
333,2340
333,3040
333,683
333,2858
333,5296
333,2177
333,686
333,898
333,899
333,3053
333,1718
333,903
333,1047
333,1722
333,905
333,692
333,907
333,695
333,1048
333,5297
333,1732
333,2871
333,5298
333,500
333,3826
333,910
333,701
333,1049
333,3387
333,957
333,958
333,702
333,1437
333,911
333,703
333,1735
333,2754
333,502
333,3827
333,5299
333,3828
333,5300
333,2429
333,915
333,5301
333,1743
333,2784
333,504
333,917
333,716
333,2790
333,5302
333,5303
333,2581
333,3556
333,962
333,1756
63,0
63,249
63,231
63,256
63,4
63,234
63,272
63,12
63,286
63,290
63,239
63,305
63,1142
63,985
63,16
63,3262
63,319
63,321
63,323
63,3752
63,1067
63,330
63,332
63,2215
63,472
63,336
63,26
63,337
63,1785
63,5304
63,353
63,2217
63,728
63,1601
63,730
63,2585
63,777
63,48
63,2234
63,731
63,49
63,1652
63,1786
63,369
63,4059
63,2029
63,4587
63,514
63,519
63,548
63,1462
63,3069
63,1464
63,550
63,71
63,2225
63,1054
63,1241
63,579
63,580
63,735
63,1242
63,581
63,1380
63,736
63,838
63,839
63,444
63,1250
63,1105
63,930
63,2644
63,3054
63,3590
63,2590
63,96
63,476
63,3122
63,1120
63,98
63,785
63,2816
63,1919
63,976
63,3077
63,3465
63,5305
63,2567
63,586
63,3283
63,1264
63,4086
63,748
63,129
63,977
63,3466
63,3624
63,133
63,3999
63,139
63,1270
63,793
63,151
63,2646
63,1401
63,5306
63,3082
63,153
63,155
63,5307
63,754
63,3504
63,168
63,979
63,849
63,377
63,5308
63,760
63,2594
63,3955
63,1300
63,1144
63,5309
63,5310
63,3140
63,5311
63,2551
63,5312
63,1637
63,3493
63,182
63,5313
63,982
63,3089
63,3470
63,765
468,2
468,251
468,4
468,6
468,1148
468,364
468,2669
468,421
468,239
468,1141
468,304
468,14
468,15
468,1085
468,20
468,22
468,28
468,32
468,571
317,465
317,233
317,505
317,275
317,11
317,12
317,1065
317,467
317,239
317,304
317,306
317,1142
317,16
317,420
317,3931
317,469
317,325
317,1587
317,331
317,471
317,22
317,336
317,26
317,28
317,347
317,348
317,1235
317,1071
317,53
494,0
494,4
494,6
494,505
494,275
494,1148
494,13
494,239
494,304
494,16
494,315
494,569
494,323
494,20
494,21
494,331
494,2214
494,22
494,508
494,25
494,243
494,439
494,244
494,245
494,29
494,30
494,367
494,348
494,473
494,2217
494,727
494,542
494,572
494,2671
494,728
494,1052
494,511
494,773
494,34
494,966
494,422
494,35
494,368
494,2063
494,1651
494,3065
494,730
494,36
494,1602
494,1603
494,1459
494,38
494,1604
494,967
494,776
494,44
494,778
494,543
494,731
494,1071
494,573
494,50
494,53
494,514
494,56
494,57
494,58
494,474
494,545
494,516
494,1438
494,517
494,60
494,61
494,575
494,62
494,63
494,370
494,64
494,546
494,1240
494,924
494,548
494,68
494,1378
494,577
494,520
494,1152
494,971
494,2030
494,1607
494,549
494,972
494,70
494,926
494,71
494,1466
494,525
494,73
494,1608
494,973
494,75
494,1788
494,1054
494,1468
494,3200
494,579
494,440
494,735
494,581
494,1153
494,372
494,1105
494,87
494,2612
494,784
494,3147
494,94
494,2815
494,585
494,2035
494,1593
494,1475
494,97
494,2070
494,100
494,106
494,742
494,787
494,1180
494,744
494,553
494,1619
494,121
494,425
494,1261
494,586
494,748
494,2531
494,587
494,588
494,137
494,978
494,139
494,144
494,145
494,5112
494,151
494,3291
494,153
494,797
494,3294
494,754
494,3014
494,159
494,160
494,161
494,162
494,589
494,169
494,757
494,173
494,1759
494,174
494,1404
494,1924
494,1294
494,591
494,998
494,1300
494,4653
494,763
494,1637
494,982
494,2038
494,765
494,1668
494,556
494,1304
494,187
494,983
494,1442
494,3016
494,457
494,4050
494,463
494,813
494,1311
494,3317
494,596
494,382
494,1318
494,3326
494,3149
494,1332
494,387
494,388
494,426
494,392
494,5314
494,397
494,3635
494,610
494,612
494,201
494,3639
494,3640
494,1762
494,400
494,5315
494,5194
494,1008
494,5316
494,1763
494,5317
494,870
494,3436
494,409
494,3440
494,1020
494,1021
494,5318
494,1680
494,1197
494,564
494,2115
494,203
494,1555
494,416
494,3791
494,4169
494,1545
494,1031
494,204
494,538
494,3585
494,1040
494,488
494,1571
494,206
494,565
494,539
494,1573
494,886
494,953
494,954
494,3243
494,3246
494,2055
494,1702
494,567
339,421
339,13
339,16
339,316
339,61
339,791
339,748
339,139
339,2645
339,143
339,1271
339,1272
339,152
339,376
339,753
339,1281
339,377
339,378
339,2885
339,187
339,1123
339,196
339,458
339,380
321,246
321,250
321,1370
321,254
321,1080
321,6
321,275
321,276
321,1148
321,9
321,3115
321,1342
321,419
321,506
321,239
321,302
321,303
321,304
321,307
321,1146
321,15
321,311
321,16
321,315
321,18
321,319
321,1231
321,20
321,21
321,3259
321,330
321,2477
321,472
321,25
321,1674
321,336
321,243
321,439
321,26
321,27
321,28
321,245
321,1149
321,366
321,32
321,348
372,246
372,1
372,249
372,252
372,1079
372,1080
372,259
372,770
372,6
372,2205
372,273
372,276
372,277
372,364
372,2837
372,3739
372,1342
372,421
372,290
372,4836
372,5319
372,3667
372,301
372,302
372,303
372,305
372,307
372,315
372,18
372,316
372,318
372,319
372,5158
372,1231
372,20
372,21
372,1365
372,1067
372,471
372,472
372,24
372,1674
372,336
372,243
372,439
372,27
372,28
372,244
372,245
372,337
372,366
372,1429
372,347
372,4405
372,348
372,1596
372,3117
372,473
372,34
372,966
372,5089
372,543
372,779
372,1097
372,61
372,63
372,64
372,1179
372,68
372,1241
372,1379
372,1074
372,1076
372,1245
372,5320
372,1384
372,839
372,5321
372,446
372,4084
372,5322
372,5323
372,1386
372,3273
372,5324
372,448
372,2813
372,1254
372,974
372,373
372,452
372,96
372,476
372,3122
372,100
372,105
372,5325
372,1917
372,5326
372,5327
372,121
372,5328
372,3510
372,128
372,748
372,842
372,3980
372,750
372,139
372,143
372,144
372,375
372,151
372,845
372,3679
372,376
372,5329
372,5330
372,1284
372,164
372,4091
372,3511
372,1295
372,4048
372,5331
372,187
372,3129
372,196
372,5332
372,1184
372,1930
372,3165
372,1931
372,3853
372,5333
372,2572
372,5334
